partId,bomId
20020382,5a0534e6:18382c3d3fe:db1
20020383,-43d815b2:182ca328636:-5ebb
20020383,-43d815b2:182ca328636:-5ebe
20020383,5a0534e6:18382c3d3fe:-1b86
20020383,5a0534e6:18382c3d3fe:-1b89
20020383,5a0534e6:18382c3d3fe:db4
20020383,5a0534e6:18382c3d3fe:db7
20020384,-320c6525:1856163303b:-6adc
20020384,-43d815b2:182ca31d95b:-79de
20020384,-43d815b2:182ca31d95b:-7d3f
20020384,-f717141:182cd385f4b:-7582
20020384,-f717141:182cd385f4b:-78e9
20020384,2745edc9:1856333a78b:-7ce7
20020384,2a425dc5:18777e8e05a:-52d8
20020385,-320c6525:1856163303b:-6adb
20020385,-43d815b2:182ca31d95b:-79dd
20020385,-43d815b2:182ca31d95b:-7d3e
20020385,-f717141:182cd385f4b:-7581
20020385,-f717141:182cd385f4b:-78e8
20020385,2745edc9:1856333a78b:-7ce6
20020385,2a425dc5:18777e8e05a:-52d7
20020388,-320c6525:1856163303b:-6ada
20020388,-43d815b2:182ca31d95b:-79dc
20020388,-43d815b2:182ca31d95b:-7d3d
20020388,-f717141:182cd385f4b:-7580
20020388,-f717141:182cd385f4b:-78e7
20020388,2745edc9:1856333a78b:-7ce5
20020388,2a425dc5:18777e8e05a:-52d6
20020389,-320c6525:1856163303b:-6ad9
20020389,-43d815b2:182ca31d95b:-79db
20020389,-43d815b2:182ca31d95b:-7d3c
20020389,-f717141:182cd385f4b:-757f
20020389,-f717141:182cd385f4b:-78e6
20020389,2745edc9:1856333a78b:-7ce4
20020389,2a425dc5:18777e8e05a:-52d5
20020398,-3e1c2386:1966110c081:de9
20020398,-75dd00fe:1916e2c15db:4e45
20020399,-3e1c2386:1966110c081:dea
20020399,-75dd00fe:1916e2c15db:4e46
20020400,-3e1c2386:1966110c081:deb
20020400,-75dd00fe:1916e2c15db:4e47
20020401,-3e1c2386:1966110c081:dbc
20020401,-75dd00fe:1916e2c15db:4e12
20020403,-3e1c2386:1966110c081:dbe
20020403,-75dd00fe:1916e2c15db:4e14
20020404,-3e1c2386:1966110c081:dbf
20020404,-75dd00fe:1916e2c15db:4e15
20020405,-3e1c2386:1966110c081:dc0
20020405,-75dd00fe:1916e2c15db:4e16
20020406,-3e1c2386:1966110c081:dc2
20020406,-3e1c2386:1966110c081:dc4
20020406,-75dd00fe:1916e2c15db:4e18
20020406,-75dd00fe:1916e2c15db:4e1a
20020408,-3e1c2386:1966110c081:dc1
20020408,-3e1c2386:1966110c081:dc3
20020411,-3e1c2386:1966110c081:de8
20020411,-75dd00fe:1916e2c15db:4e44
20020412,-43d815b2:182ca31d95b:39bf
20020412,-43d815b2:182ca31d95b:3d4b
20020412,-43d815b2:182ca31d95b:40f5
20020412,-43d815b2:182ca31d95b:4461
20020415,-7a25748e:1828bdeb760:22e8
20020415,-7a25748e:1828fad6f9a:7037
20020415,5a0534e6:18382c3d3fe:-64d
20020415,5a0534e6:18382c3d3fe:-95c
20020415,5a0534e6:18382c3d3fe:-c7f
20020415,5a0534e6:18382c3d3fe:8f7
20020416,-7a25748e:1828bdeb760:22ea
20020416,-7a25748e:1828fad6f9a:7039
20020416,5a0534e6:18382c3d3fe:-64c
20020416,5a0534e6:18382c3d3fe:-95b
20020416,5a0534e6:18382c3d3fe:-c7e
20020416,5a0534e6:18382c3d3fe:8f8
20020417,-7a25748e:1828bdeb760:22ec
20020417,-7a25748e:1828fad6f9a:703b
20020417,5a0534e6:18382c3d3fe:-64b
20020417,5a0534e6:18382c3d3fe:-95a
20020417,5a0534e6:18382c3d3fe:-c7d
20020417,5a0534e6:18382c3d3fe:8f9
20020419,-7a25748e:1828bdeb760:22ee
20020419,-7a25748e:1828fad6f9a:703d
20020420,-7a25748e:1828bdeb760:22f0
20020420,-7a25748e:1828fad6f9a:703f
20020420,5a0534e6:18382c3d3fe:-649
20020420,5a0534e6:18382c3d3fe:-958
20020420,5a0534e6:18382c3d3fe:-c7b
20020420,5a0534e6:18382c3d3fe:8fb
20020426,-48bb7690:1889a3e87cf:-75ff
20020427,-48bb7690:1889a3e87cf:-7623
20020428,-48bb7690:1889a3e87cf:-761d
20020429,-3e1c2386:196394db717:5ce0
20020429,-f717141:182cd385f4b:-75bb
20020429,-f717141:182cd385f4b:-7922
20020429,2a425dc5:18777e8e05a:-5321
20020432,-48bb7690:1889a3e87cf:-6fb6
20020432,5a0534e6:18382c3d3fe:21b9
20020439,-320c6525:1856163303b:-6ad5
20020439,-3e1c2386:196394db717:5d30
20020439,-43d815b2:182ca31d95b:-79d7
20020439,-43d815b2:182ca31d95b:-7d38
20020439,-f717141:182cd385f4b:-757b
20020439,-f717141:182cd385f4b:-78e2
20020439,2745edc9:1856333a78b:-7ce0
20020439,2a425dc5:18777e8e05a:-52d1
20020440,-320c6525:1856163303b:-6ad4
20020440,-3e1c2386:196394db717:5d31
20020440,-43d815b2:182ca31d95b:-79d6
20020440,-43d815b2:182ca31d95b:-7d37
20020440,-f717141:182cd385f4b:-757a
20020440,-f717141:182cd385f4b:-78e1
20020440,2745edc9:1856333a78b:-7cdf
20020440,2a425dc5:18777e8e05a:-52d0
20020441,-320c6525:1856163303b:-6ad3
20020441,-3e1c2386:196394db717:5d70
20020441,-43d815b2:182ca31d95b:-79d5
20020441,-43d815b2:182ca31d95b:-7d36
20020441,-f717141:182cd385f4b:-7579
20020441,-f717141:182cd385f4b:-78e0
20020441,2745edc9:1856333a78b:-7cde
20020442,-320c6525:1856163303b:-6ad0
20020442,-3e1c2386:196394db717:5d71
20020442,-43d815b2:182ca31d95b:-79d2
20020442,-43d815b2:182ca31d95b:-7d33
20020442,-f717141:182cd385f4b:-7576
20020442,-f717141:182cd385f4b:-78dd
20020442,2745edc9:1856333a78b:-7cdb
20020442,2a425dc5:18777e8e05a:-5290
20020443,-320c6525:1856163303b:-6acd
20020443,-3e1c2386:196394db717:5d72
20020443,-43d815b2:182ca31d95b:-79cf
20020443,-43d815b2:182ca31d95b:-7d30
20020443,-f717141:182cd385f4b:-7573
20020443,-f717141:182cd385f4b:-78da
20020443,2745edc9:1856333a78b:-7cd8
20020443,2a425dc5:18777e8e05a:-528f
20020444,-320c6525:1856163303b:-6aca
20020444,-3e1c2386:196394db717:5d73
20020444,-43d815b2:182ca31d95b:-79cc
20020444,-43d815b2:182ca31d95b:-7d2d
20020444,-f717141:182cd385f4b:-7570
20020444,-f717141:182cd385f4b:-78d7
20020444,2745edc9:1856333a78b:-7cd5
20020444,2a425dc5:18777e8e05a:-528e
20020445,-43d815b2:182ca31d95b:54d8
20020445,-43d815b2:182ca31d95b:58d9
20020446,-43d815b2:182ca31d95b:54d9
20020446,-43d815b2:182ca31d95b:58da
20020454,-27ef30eb:1847f973bf5:5eef
20020454,-336aa3e0:184513a58c5:-663c
20020454,-336aa3e0:184513a58c5:-6a22
20020454,-336aa3e0:184513a58c5:-6ebe
20020454,-35d5fef9:188e059df3b:-4484
20020454,-37219cbe:183edaee1c8:-7b25
20020454,-43d815b2:182ca31d95b:5d9e
20020454,-43d815b2:182ca31d95b:6285
20020454,-43d815b2:182ca31d95b:7164
20020455,-27ef30eb:1847f973bf5:5eec
20020455,-336aa3e0:184513a58c5:-6639
20020455,-336aa3e0:184513a58c5:-6a1f
20020455,-336aa3e0:184513a58c5:-6ebb
20020455,-35d5fef9:188e059df3b:-4483
20020455,-43d815b2:182ca31d95b:5d9b
20020455,-43d815b2:182ca31d95b:6282
20020455,-43d815b2:182ca31d95b:7167
20020455,5a0534e6:18382c3d3fe:-42b1
20020456,-43d815b2:182ca31d95b:7f7f
20020456,-43d815b2:182ca328636:-632f
20020457,-43d815b2:182ca31d95b:7f82
20020457,-43d815b2:182ca328636:-632c
20020458,-43d815b2:182ca31d95b:7f85
20020458,-43d815b2:182ca31d95b:7f88
20020458,-43d815b2:182ca328636:-6326
20020458,-43d815b2:182ca328636:-6329
20020460,-27ef30eb:1847f973bf5:5ea0
20020460,-43d815b2:182ca31d95b:6236
20020460,-43d815b2:182ca31d95b:671f
20020460,-43d815b2:182ca31d95b:710a
20020461,-27ef30eb:1847f973bf5:5ea1
20020461,-43d815b2:182ca31d95b:6237
20020461,-43d815b2:182ca31d95b:6720
20020461,-43d815b2:182ca31d95b:710b
20020462,-27ef30eb:1847f973bf5:5ea2
20020462,-43d815b2:182ca31d95b:6238
20020462,-43d815b2:182ca31d95b:6721
20020462,-43d815b2:182ca31d95b:710c
20020463,-27ef30eb:1847f973bf5:5ea3
20020463,-43d815b2:182ca31d95b:6239
20020463,-43d815b2:182ca31d95b:6722
20020463,-43d815b2:182ca31d95b:710d
20020464,-27ef30eb:1847f973bf5:5ea4
20020464,-43d815b2:182ca31d95b:623a
20020464,-43d815b2:182ca31d95b:6723
20020464,-43d815b2:182ca31d95b:710e
20020465,-27ef30eb:1847f973bf5:5ea5
20020465,-43d815b2:182ca31d95b:623b
20020465,-43d815b2:182ca31d95b:6724
20020465,-43d815b2:182ca31d95b:710f
20020466,-27ef30eb:1847f973bf5:5ea6
20020466,-43d815b2:182ca31d95b:623c
20020466,-43d815b2:182ca31d95b:6725
20020466,-43d815b2:182ca31d95b:7110
20020469,-27ef30eb:1847f973bf5:5ea9
20020469,-43d815b2:182ca31d95b:623f
20020469,-43d815b2:182ca31d95b:6728
20020469,-43d815b2:182ca31d95b:7113
20020470,-27ef30eb:1847f973bf5:5eaa
20020470,-43d815b2:182ca31d95b:6240
20020470,-43d815b2:182ca31d95b:6729
20020470,-43d815b2:182ca31d95b:7114
20020474,-27ef30eb:1847f973bf5:5ef2
20020474,-43d815b2:182ca31d95b:-6d94
20020474,-43d815b2:182ca31d95b:6288
20020474,-43d815b2:182ca31d95b:673c
20020474,-43d815b2:182ca31d95b:7156
20020476,-7a25748e:1828fad6f9a:7041
20020476,5a0534e6:18382c3d3fe:-957
20020478,-37026512:18cee4f8516:4e1d
20020478,-37026512:18cee4f8516:5304
20020478,-43d815b2:182ca31d95b:-6d08
20020478,-43d815b2:182ca328636:-66fd
20020478,-43d815b2:182ca328636:-6c1d
20020478,-43d815b2:182ca328636:-713b
20020478,-43d815b2:182ca328636:-7659
20020478,-43d815b2:182ca328636:-7b79
20020478,-75dd00fe:1916e2c15db:4e37
20020478,-75dd00fe:1916e2c15db:524b
20020478,-75dd00fe:1916e2c15db:5ef6
20020478,-75dd00fe:1916e2c15db:62a1
20020478,4843cdee:1840acc7dbd:-2eb1
20020479,-37026512:18cee4f8516:4e20
20020479,-37026512:18cee4f8516:5307
20020479,-43d815b2:182ca328636:-66fa
20020479,-43d815b2:182ca328636:-6c1a
20020479,-43d815b2:182ca328636:-7138
20020479,-43d815b2:182ca328636:-7656
20020479,-43d815b2:182ca328636:-7b76
20020479,-75dd00fe:1916e2c15db:4e3a
20020479,-75dd00fe:1916e2c15db:524e
20020479,-75dd00fe:1916e2c15db:5ef9
20020479,-75dd00fe:1916e2c15db:62a4
20020479,4843cdee:1840acc7dbd:-2eae
20020480,-37026512:18cee4f8516:4e23
20020480,-37026512:18cee4f8516:4e26
20020480,-37026512:18cee4f8516:530a
20020480,-37026512:18cee4f8516:530d
20020480,-43d815b2:182ca328636:-6700
20020480,-43d815b2:182ca328636:-6703
20020480,-43d815b2:182ca328636:-6c20
20020480,-43d815b2:182ca328636:-6c23
20020480,-43d815b2:182ca328636:-713e
20020480,-43d815b2:182ca328636:-7141
20020480,-43d815b2:182ca328636:-765c
20020480,-43d815b2:182ca328636:-765f
20020480,-43d815b2:182ca328636:-7b7c
20020480,-43d815b2:182ca328636:-7b7f
20020480,-75dd00fe:1916e2c15db:4e3d
20020480,-75dd00fe:1916e2c15db:4e40
20020480,-75dd00fe:1916e2c15db:5251
20020480,-75dd00fe:1916e2c15db:5254
20020480,-75dd00fe:1916e2c15db:5efc
20020480,-75dd00fe:1916e2c15db:5eff
20020480,-75dd00fe:1916e2c15db:62a7
20020480,-75dd00fe:1916e2c15db:62aa
20020480,4843cdee:1840acc7dbd:-2ea8
20020480,4843cdee:1840acc7dbd:-2eab
20020480,53d53e18:188b20fa339:-7d7e
20020483,5a0534e6:18382c3d3fe:6ea5
20020483,5a0534e6:18382c3d3fe:7420
20020484,5a0534e6:18382c3d3fe:6ea6
20020484,5a0534e6:18382c3d3fe:7421
20020485,-2412e674:1888e346fd6:17fc
20020485,-37026512:18cee4f8516:46f5
20020485,-43d815b2:182ca31d95b:-75ea
20020485,-f717141:182cd385f4b:-11a1
20020485,-f717141:182cd385f4b:-d24
20020485,1de44b4a:18becd1b80b:-4841
20020485,69b6f1fb:18cf89c49cb:12bf
20020485,74e7027d:18870d455a2:271a
20020486,-2412e674:1888e346fd6:17fb
20020486,-37026512:18cee4f8516:46f4
20020486,-43d815b2:182ca31d95b:-75e9
20020486,-f717141:182cd385f4b:-11a0
20020486,-f717141:182cd385f4b:-d23
20020486,1de44b4a:18becd1b80b:-4842
20020486,69b6f1fb:18cf89c49cb:12be
20020486,74e7027d:18870d455a2:2719
20020487,-2412e674:1888e346fd6:182d
20020487,-37026512:18cee4f8516:4749
20020487,-43d815b2:182ca31d95b:-6ce2
20020487,-43d815b2:182ca31d95b:-7604
20020487,-f717141:182cd385f4b:-119a
20020487,-f717141:182cd385f4b:-d1d
20020487,1de44b4a:18becd1b80b:-47e4
20020487,69b6f1fb:18cf89c49cb:12e9
20020487,74e7027d:18870d455a2:274b
20020488,-1ca9f155:18ba4b85e3f:6471
20020488,-2412e674:1888e346fd6:182e
20020488,-37026512:18cee4f8516:474a
20020488,-43d815b2:182ca31d95b:-75ff
20020488,-f717141:182cd385f4b:-1195
20020488,-f717141:182cd385f4b:-d18
20020488,1de44b4a:18becd1b80b:-47e3
20020488,69b6f1fb:18cf89c49cb:12ea
20020488,74e7027d:18870d455a2:274c
20020489,-1055dad7:1821fa248d8:-7fd5
20020489,-1ca9f155:18ba4b85e3f:6492
20020489,-2412e674:1888e346fd6:1831
20020489,-37026512:18cee4f8516:474d
20020489,-43d815b2:182ca31d95b:-75f8
20020489,-f717141:182cd385f4b:-118e
20020489,-f717141:182cd385f4b:-d11
20020489,1de44b4a:18becd1b80b:-47e0
20020489,69b6f1fb:18cf89c49cb:12ed
20020489,74e7027d:18870d455a2:274f
20020490,-1ca9f155:18ba4b85e3f:64b3
20020490,-2412e674:1888e346fd6:1832
20020490,-37026512:18cee4f8516:474e
20020490,-43d815b2:182ca31d95b:-75f3
20020490,-f717141:182cd385f4b:-1189
20020490,-f717141:182cd385f4b:-d0c
20020490,1de44b4a:18becd1b80b:-47df
20020490,69b6f1fb:18cf89c49cb:12ee
20020490,74e7027d:18870d455a2:2750
20020491,-1055dad7:1821fa248d8:-7feb
20020491,-2412e674:1888e346fd6:1800
20020491,-37026512:18cee4f8516:46f9
20020491,-43d815b2:182ca31d95b:-75e8
20020491,-f717141:182cd385f4b:-119f
20020491,-f717141:182cd385f4b:-d22
20020491,1de44b4a:18becd1b80b:-483d
20020491,69b6f1fb:18cf89c49cb:12c3
20020491,74e7027d:18870d455a2:271e
20020492,-f717141:182cd385f4b:-119e
20020492,-f717141:182cd385f4b:-d21
20020493,-2412e674:1888e346fd6:17fe
20020493,-37026512:18cee4f8516:46f7
20020493,-43d815b2:182ca31d95b:-75e7
20020493,-f717141:182cd385f4b:-119d
20020493,-f717141:182cd385f4b:-d20
20020493,1de44b4a:18becd1b80b:-483f
20020493,69b6f1fb:18cf89c49cb:12c1
20020493,74e7027d:18870d455a2:271c
20020494,-2412e674:1888e346fd6:1810
20020494,-2412e674:1888e346fd6:1811
20020494,-43d815b2:182ca31d95b:-75f9
20020494,-43d815b2:182ca31d95b:-75fa
20020494,-f717141:182cd385f4b:-118f
20020494,-f717141:182cd385f4b:-1190
20020494,-f717141:182cd385f4b:-d12
20020494,-f717141:182cd385f4b:-d13
20020494,1de44b4a:18becd1b80b:-482c
20020494,1de44b4a:18becd1b80b:-482d
20020494,5a0534e6:18382c3d3fe:-6c62
20020494,74e7027d:18870d455a2:272e
20020494,74e7027d:18870d455a2:272f
20020495,-2412e674:1888e346fd6:17ff
20020495,-37026512:18cee4f8516:46f8
20020495,1de44b4a:18becd1b80b:-483e
20020495,69b6f1fb:18cf89c49cb:12c2
20020495,74e7027d:18870d455a2:271d
20020500,-7a25748e:1828bdeb760:421f
20020500,-7a25748e:1828bdeb760:4f5d
20020500,-7a25748e:1828bdeb760:5c9b
20020502,-43d815b2:182ca31d95b:5137
20020502,-7a25748e:1828bdeb760:4221
20020502,-7a25748e:1828bdeb760:4f5f
20020502,-7a25748e:1828bdeb760:5c9d
20020503,-43d815b2:182ca31d95b:513d
20020503,-7a25748e:1828bdeb760:4260
20020503,-7a25748e:1828bdeb760:4f9e
20020503,-7a25748e:1828bdeb760:5cdc
20020504,-43d815b2:182ca31d95b:513e
20020504,-7a25748e:1828bdeb760:4262
20020504,-7a25748e:1828bdeb760:4fa0
20020504,-7a25748e:1828bdeb760:5cde
20020505,-43d815b2:182ca31d95b:513f
20020505,-7a25748e:1828bdeb760:4264
20020505,-7a25748e:1828bdeb760:4fa2
20020505,-7a25748e:1828bdeb760:5ce0
20020506,-43d815b2:182ca31d95b:5140
20020506,-7a25748e:1828bdeb760:4266
20020506,-7a25748e:1828bdeb760:4fa4
20020506,-7a25748e:1828bdeb760:5ce2
20020507,-43d815b2:182ca31d95b:5138
20020507,-7a25748e:1828bdeb760:4223
20020507,-7a25748e:1828bdeb760:4f61
20020507,-7a25748e:1828bdeb760:5c9f
20020509,-43d815b2:182ca31d95b:5130
20020509,-7a25748e:1828bdeb760:41e5
20020509,-7a25748e:1828bdeb760:4f23
20020509,-7a25748e:1828bdeb760:5c61
20020511,-43d815b2:182ca31d95b:207e
20020511,-5f8d2301:1833f8b3a53:-6d5f
20020511,-7feaea84:19097428338:56ef
20020512,-43d815b2:182ca31d95b:207f
20020512,-7feaea84:19097428338:56ec
20020513,-43d815b2:182ca31d95b:2080
20020513,-7feaea84:19097428338:56ed
20020514,-43d815b2:182ca31d95b:2081
20020514,-7feaea84:19097428338:56ea
20020515,-43d815b2:182ca31d95b:2082
20020515,-7feaea84:19097428338:56eb
20020516,-43d815b2:182ca31d95b:2077
20020516,-43d815b2:182ca31d95b:207a
20020516,-5f8d2301:1833f8b3a53:-6d63
20020516,-5f8d2301:1833f8b3a53:-6d66
20020516,-7feaea84:19097428338:56f4
20020516,-7feaea84:19097428338:56f7
20020517,-43d815b2:182ca31d95b:2078
20020517,-43d815b2:182ca31d95b:207b
20020517,-5f8d2301:1833f8b3a53:-6d62
20020517,-5f8d2301:1833f8b3a53:-6d65
20020517,-7feaea84:19097428338:56f2
20020517,-7feaea84:19097428338:56f5
20020518,-43d815b2:182ca31d95b:2079
20020518,-43d815b2:182ca31d95b:207c
20020518,-5f8d2301:1833f8b3a53:-6d61
20020518,-5f8d2301:1833f8b3a53:-6d64
20020518,-7feaea84:19097428338:56f3
20020518,-7feaea84:19097428338:56f6
20020519,-43d815b2:182ca31d95b:2083
20020519,-5f8d2301:1833f8b3a53:-6d5e
20020519,-7feaea84:19097428338:56ee
20020520,-43d815b2:182ca31d95b:2084
20020520,-5f8d2301:1833f8b3a53:-6d5d
20020520,-7feaea84:19097428338:56f1
20020523,4d5a5086:1843729ccdc:-7d1c
20020525,4d5a5086:1843729ccdc:-7cfa
20020526,-43d815b2:182ca31d95b:-6d62
20020526,-4e85a83c:19856822da1:1597
20020526,694f8dd6:1835be71a84:-7b32
20020527,-43d815b2:182ca31d95b:-6d61
20020527,694f8dd6:1835be71a84:-7b31
20020533,-320c6525:1856163303b:-6a9c
20020533,-3e1c2386:196394db717:5d42
20020533,-f717141:182cd385f4b:19f7
20020533,2745edc9:1856333a78b:-7c94
20020533,2a425dc5:18777e8e05a:-52bf
20020533,4843cdee:1840acc7dbd:-1678
20020533,4843cdee:1840acc7dbd:-1aeb
20020533,6c7d5068:18cab5cc7df:5fd5
20020534,-320c6525:1856163303b:-6a9b
20020534,-3e1c2386:196394db717:5d43
20020534,-f717141:182cd385f4b:19f8
20020534,2745edc9:1856333a78b:-7c93
20020534,2a425dc5:18777e8e05a:-52be
20020534,4843cdee:1840acc7dbd:-1677
20020534,4843cdee:1840acc7dbd:-1aea
20020534,6c7d5068:18cab5cc7df:5fd6
20020538,-43d815b2:182ca31d95b:5d56
20020539,-43d815b2:182ca31d95b:5d57
20020540,-43d815b2:182ca31d95b:7f92
20020540,-43d815b2:182ca328636:-5eb1
20020540,-43d815b2:182ca328636:-631c
20020540,5a0534e6:18382c3d3fe:-1b7c
20020540,5a0534e6:18382c3d3fe:dc1
20020546,-5f8d2301:1833f8b3a53:-6cf7
20020546,-5f8d2301:1833f8b3a53:-6cf9
20020547,-43d815b2:182ca31d95b:32a5
20020547,-43d815b2:182ca31d95b:3651
20020547,5a0534e6:18382c3d3fe:53de
20020550,-5f8d2301:1833f8b3a53:-6d5c
20020551,-5f8d2301:1833f8b3a53:-6d5b
20020552,-5f8d2301:1833f8b3a53:-6d5a
20020553,-5f8d2301:1833f8b3a53:-6d59
20020556,-5ce2e345:185858363ff:5928
20020556,2a425dc5:1878dab1bce:-6f99
20020556,4d5a5086:1843729ccdc:-7126
20020558,-5ce2e345:185858363ff:5917
20020558,4d5a5086:1843729ccdc:-7137
20020559,-5ce2e345:185858363ff:5918
20020559,-5ce2e345:185858363ff:591a
20020559,4d5a5086:1843729ccdc:-7134
20020559,4d5a5086:1843729ccdc:-7136
20020560,-3e1c2386:1968172e55c:3d18
20020560,-3ff3215c:19827efa12f:-1fad
20020560,-5ce2e345:185858363ff:5c20
20020561,-19a2a375:19879e318ae:-7642
20020561,-2412e674:1888e346fd6:17fd
20020561,-37026512:18cee4f8516:46f6
20020561,-43d815b2:182ca31d95b:-75e4
20020561,1de44b4a:18becd1b80b:-4840
20020561,69b6f1fb:18cf89c49cb:12c0
20020561,74e7027d:18870d455a2:271b
20020562,-37026512:18cee4f8516:4707
20020562,-37026512:18cee4f8516:4708
20020562,69b6f1fb:18cf89c49cb:12d1
20020562,69b6f1fb:18cf89c49cb:12d2
20030055,-353ff5ff:18f088bdce4:-1a3f
20030055,-353ff5ff:18f088bdce4:-1fd8
20030055,-3ff3215c:198323a973c:-5a03
20030055,-3ff3215c:198323a973c:-5a57
20030055,-43d815b2:182ca3363ce:-19b8
20030055,-43d815b2:182ca3363ce:-1f49
20030055,-43d815b2:182ca3363ce:-24d1
20030079,-353ff5ff:18f088bdce4:-1a4d
20030079,-353ff5ff:18f088bdce4:-1fe6
20030079,-3ff3215c:198323a973c:-59f3
20030079,-3ff3215c:198323a973c:-5a64
20030079,-43d815b2:182ca3363ce:-19b7
20030079,-43d815b2:182ca3363ce:-1f48
20030079,-43d815b2:182ca3363ce:-24d0
20030082,-353ff5ff:18f088bdce4:-1a4f
20030082,-353ff5ff:18f088bdce4:-1fe8
20030082,-3ff3215c:198323a973c:-59e2
20030082,-3ff3215c:198323a973c:-5a66
20030082,-43d815b2:182ca3363ce:-19b6
20030082,-43d815b2:182ca3363ce:-1f47
20030082,-43d815b2:182ca3363ce:-24cf
20030082,-43d815b2:182ca3363ce:-2b3f
20030082,-43d815b2:182ca3363ce:-2ff7
20030090,-43d815b2:182ca3363ce:-2b3d
20030090,-43d815b2:182ca3363ce:-2ff5
20030091,-353ff5ff:18f088bdce4:-1a46
20030091,-353ff5ff:18f088bdce4:-1fdf
20030091,-3ff3215c:198323a973c:-59d4
20030091,-3ff3215c:198323a973c:-5a5d
20030091,-43d815b2:182ca3363ce:-19b5
20030091,-43d815b2:182ca3363ce:-1f46
20030091,-43d815b2:182ca3363ce:-24ce
20030091,-43d815b2:182ca3363ce:-2b3c
20030091,-43d815b2:182ca3363ce:-2ff4
20030092,-353ff5ff:18f088bdce4:-1a45
20030092,-353ff5ff:18f088bdce4:-1fde
20030092,-3ff3215c:198323a973c:-59c8
20030092,-3ff3215c:198323a973c:-5a5c
20030092,-43d815b2:182ca3363ce:-19b4
20030092,-43d815b2:182ca3363ce:-1f45
20030092,-43d815b2:182ca3363ce:-24cd
20030092,-43d815b2:182ca3363ce:-2b3b
20030092,-43d815b2:182ca3363ce:-2ff3
20030093,-353ff5ff:18f088bdce4:-1a44
20030093,-353ff5ff:18f088bdce4:-1fdd
20030093,-365de8a4:1834506b982:-5e11
20030093,-365de8a4:1834506b982:-6d91
20030093,-365de8a4:1834506b982:-7683
20030093,-3e1c2386:1966110c081:118e
20030093,-3ff3215c:198323a973c:-59bc
20030093,-3ff3215c:198323a973c:-5a5b
20030093,-43d815b2:182ca328636:-370b
20030093,-43d815b2:182ca328636:-3cf7
20030093,-43d815b2:182ca328636:-42ae
20030093,-43d815b2:182ca328636:-4792
20030093,-43d815b2:182ca328636:-4c4e
20030093,-43d815b2:182ca328636:-50e9
20030093,-43d815b2:182ca3363ce:-19b3
20030093,-43d815b2:182ca3363ce:-1f44
20030093,-43d815b2:182ca3363ce:-24cc
20030093,-43d815b2:182ca3363ce:-2b3a
20030093,-43d815b2:182ca3363ce:-2ff2
20030093,-7feaea84:19071755c41:25ea
20030093,-7feaea84:19080b6cb48:-5cd4
20030093,-f717141:182cd385f4b:-4829
20030093,-f717141:182cd385f4b:-5980
20030093,-f717141:182cd385f4b:-6023
20030093,4843cdee:1840acc7dbd:-253f
20030093,4dd2fe88:186a0158800:-39ee
20030093,7268641:18e20b26aeb:-18be
20030094,-21472813:1823352ac4a:-7f35
20030094,-353ff5ff:18f088bdce4:-1a43
20030094,-353ff5ff:18f088bdce4:-1fdc
20030094,-3a421cc4:1885264d5f4:2aab
20030094,-3ff3215c:198323a973c:-59af
20030094,-3ff3215c:198323a973c:-5a5a
20030094,-43d815b2:182ca328636:-1323
20030094,-43d815b2:182ca328636:-199f
20030094,-43d815b2:182ca328636:-1f23
20030094,-43d815b2:182ca328636:-2579
20030094,-43d815b2:182ca328636:-581
20030094,-43d815b2:182ca328636:-c53
20030094,-43d815b2:182ca328636:139
20030094,-43d815b2:182ca328636:7f3
20030094,-43d815b2:182ca32f53d:-1125
20030094,-43d815b2:182ca32f53d:-1755
20030094,-43d815b2:182ca32f53d:-1d6d
20030094,-43d815b2:182ca32f53d:-237d
20030094,-43d815b2:182ca32f53d:-29a3
20030094,-43d815b2:182ca32f53d:-2fb7
20030094,-43d815b2:182ca32f53d:-35cb
20030094,-43d815b2:182ca32f53d:-3bdf
20030094,-43d815b2:182ca32f53d:-41ef
20030094,-43d815b2:182ca32f53d:-455
20030094,-43d815b2:182ca32f53d:-481f
20030094,-43d815b2:182ca32f53d:-4e37
20030094,-43d815b2:182ca32f53d:-5447
20030094,-43d815b2:182ca32f53d:-5a69
20030094,-43d815b2:182ca32f53d:-6099
20030094,-43d815b2:182ca32f53d:-66b1
20030094,-43d815b2:182ca32f53d:-6cd3
20030094,-43d815b2:182ca32f53d:-7309
20030094,-43d815b2:182ca32f53d:-b03
20030094,-43d815b2:182ca32f53d:251
20030094,-43d815b2:182ca32f53d:8d2
20030094,-43d815b2:182ca3363ce:-19b2
20030094,-43d815b2:182ca3363ce:-1f43
20030094,-43d815b2:182ca3363ce:-24cb
20030094,-43d815b2:182ca3363ce:-2b39
20030094,-43d815b2:182ca3363ce:-2ff1
20030094,-554db2bc:18df4f43de9:5a65
20030094,-75dd00fe:1914ef5dad5:-7f1e
20030094,-75dd00fe:1919305f685:-48a3
20030094,1c67c889:197c483d2e6:1934
20030094,1de44b4a:18c10de0d49:-6362
20030094,4843cdee:1840acc7dbd:-32f0
20030094,4d5a5086:1843729ccdc:-3658
20030094,4d5a5086:1843729ccdc:-4c5d
20030094,5a0534e6:18382c3d3fe:-a9
20030094,5a0534e6:18382c3d3fe:-ffb
20030094,5a0534e6:18382c3d3fe:3243
20030094,5a0534e6:18382c3d3fe:4224
